Selected,Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
No,"A las 5:00, se registran 1.328 usuarios de EDESUR (0.05% del total) y 152 usuarios de EDENOR (0.00% del total) sin suministro eléctrico.",2022-05-16 08:02:04,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"A las 4:00, se registran 2.146 usuarios de EDESUR (0.08% del total) y 178 usuarios de EDENOR (0.01% del total) sin suministro eléctrico.",2022-05-16 07:02:04,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"A las 2:55, se registran 2.148 usuarios de EDESUR (0.08% del total) y 998 usuarios de EDENOR (0.03% del total) sin suministro eléctrico.",2022-05-16 06:02:04,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"@tobiascuervo22 Flaco soy de zona sur, que queres q tenga edenor jakdjaksjs",2022-05-16 05:56:41,es,,0.0,0.0,@tobiascuervo22,Nacho Cuervo🇦🇷🇰🇭,•San Lorenzo y Liverpool Messi y Maradona• Contemporáneo a Messi. Fan de Los Redondos. Davista.,7181.0,15170.0,994.0,2476.0,2.0,False,,,@nachocuervol
No,"A las 2:00, se registran 2.155 usuarios de EDESUR (0.09% del total) y 1.466 usuarios de EDENOR (0.05% del total) sin suministro eléctrico.",2022-05-16 05:02:05,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"@Edenor Me acaban de comunicar que unas personas quemaron basura al lado de un poste de luz ubicado en las esquina de Soldado Caballero y Miramar, Loma Hermosa tomando el poste también y eso derivó en el corte total de electricidad en el barrio.",2022-05-16 04:53:29,es,,0.0,0.0,@NombreMariel,MARIEL,,23.0,21.0,32.0,0.0,0.0,False,,,@NombreMariel
No,"@Edenor Zona Loma Hermosa, 3 de Febrero se acaba de cortar el suministro de energía. Tengo insulina en mi heladera espero regrese pronto o tendré problemas . Al parecer por lo que sé escuchó el viento juntó el cableado he hizo una descarga.",2022-05-16 04:47:08,es,,0.0,0.0,@Edenor,MARIEL,,23.0,21.0,32.0,0.0,0.0,False,,,@NombreMariel
No,"@Edenor  otra vez sin luz en v urquiza,  lo van a arreglar o no ? 
País inviable y roto !! @BAconsumidor https://t.co/QZSrNOfBVM",2022-05-16 04:41:54,es,,1.0,0.0,@Edenor,Adri B Land ♊🇦🇷🇮🇹,"#TeamInvierno❄️Poesia🎶🐶
Por la Republica🦅 🐱- Somos el cambio o no somos nada.   MM 🐱
 
🦗🐺❤️🌹🐺
Maite Zaitut🐺🌹❤️🐺🦗",58401.0,62229.0,4529.0,4422.0,4.0,False,,,@hobbyta
No,"A las 0:55, se registran 3.626 usuarios de EDESUR (0.14% del total) y 162 usuarios de EDENOR (0.01% del total) sin suministro eléctrico.",2022-05-16 04:02:05,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"@Edenor La concha de tu madre edenor, que empresa de mierda que son, se rascan los huevos todo el dia y cuando tienen que laburar son mas pelotudos que los pollos, pedazos de inservibles",2022-05-16 03:46:22,es,,0.0,0.0,@Edenor,Milton,,699.0,4848.0,349.0,116.0,0.0,False,,,@MiltonWarriner
No,"A las 23:55, se registran 4.053 usuarios de EDESUR (0.16% del total) y 206 usuarios de EDENOR (0.01% del total) sin suministro eléctrico.",2022-05-16 03:02:04,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"José Luis Manzano, el renacido: la historia del hombre que se quedó con Edenor DIOS MIO DESDE ESA EPOCA YA NOS ROBABAN
ESTE FUE ES Y SERA OTRO KORRUPTO
SOCIO DE VILA 
CHORROS, KORRUPTOS, SINVERGUENZAS
MEMORIA GENTE ESTE CUANDO VINO DE MENDOZA TENIA LOS TRAJES GASTADOS",2022-05-16 02:35:23,es,,0.0,0.0,,Claudia Fernandez De,,15862.0,7450.0,54.0,42.0,0.0,False,,,@claudiapurdon
No,"@Edenor @BAconsumidor Así fue, ya tenemos número de reclamo. Muy buena y rápida atención. Gracias!",2022-05-16 02:07:13,es,,0.0,0.0,@Edenor,Gabi Karp,,477.0,611.0,125.0,54.0,0.0,False,,,@gabikarp01
No,"A las 22:55, se registran 4.954 usuarios de EDESUR (0.20% del total) y 165 usuarios de EDENOR (0.01% del total) sin suministro eléctrico.",2022-05-16 02:02:06,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,@JuanMitidiero @BetoMendeleiev_ Prefiero ver en vivo la caja de puntas  de edenor,2022-05-16 01:48:50,es,,25.0,0.0,@JuanMitidiero,Jay-C,"Estudio finanzas pero aprendo TODO en las cajas de puntas...
Fabricado en TDF A.A.E
Jugando al operador de Opciones y Futuros
#NOR VII",8399.0,4285.0,308.0,1800.0,12.0,False,,,@JayC_Trades
No,"Buenas noches @Edenor ahora todo el barrio está sin suministro, cual es el inconveniente?",2022-05-16 01:18:08,es,,0.0,0.0,,♡ Joana ∞♪,,4063.0,31677.0,1279.0,118.0,0.0,False,,,@JoyGraneros
No,"A las 21:55, se registran 5.708 usuarios de EDESUR (0.23% del total) y 137 usuarios de EDENOR (0.00% del total) sin suministro eléctrico.",2022-05-16 01:02:04,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,@Edenor Todavía estoy esperando….,2022-05-16 00:35:25,es,,0.0,0.0,@Edenor,Vane,,227.0,85.0,124.0,32.0,0.0,False,,,@rusconi_vanesa
No,@Edenor @Edenor cuando se van a poner a trabajar la tensión sube y baja en zona de Altos de Laferrere se fundió el motor de mi heladera nosotros pagamos el servicio como cualquier usuario …vivo hace 30 años pero el servicio es pésimo cortan la luz vuelve como 3 veces en 2 minuto,2022-05-16 00:11:28,es,,0.0,0.0,@Edenor,irenia,,14.0,1.0,5.0,1.0,0.0,False,,,@irenia47033686
No,"A las 20:55, se registran 54.575 usuarios de EDESUR (2.15% del total) y 1.201 usuarios de EDENOR (0.04% del total) sin suministro eléctrico.",2022-05-16 00:02:03,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"@AlberdianaOK @JMilei Viva Peron  , Viva CFK , Viva Massa,  Viva Vila,  Viva Manzano,  Viva Edenor , Viva Carlos Maslaton ✌ https://t.co/vqSqqtWgXP",2022-05-15 23:48:57,es,,1.0,1.0,@AlberdianaOK,Ele,,361481.0,183374.0,5001.0,4237.0,52.0,False,,,@mareco2014
No,"@Edenor en 24hs nos cortaron la luz 4/5 veces!! Me van a quemar todos los electrodomésticos!!!!! Vergüenza, #vivimosenlaprehistoria",2022-05-15 23:45:58,es,,0.0,0.0,@Edenor,Vane,,227.0,85.0,124.0,32.0,0.0,False,,,@rusconi_vanesa
No,@criollaport Es más sencillo pagar directamente  a Edenor. Hay que registrarse.,2022-05-15 23:42:14,es,,1.0,0.0,@criollaport,Susana Jantus,,37730.0,53710.0,1066.0,731.0,4.0,False,,,@sujantus
No,"@edenor otra vez mandando alta tensión ???? Todos los artefactos eléctricos que tengo con protector (después de muchas quemadas uno aprende) están apagados y el estabilizador marca alta tensión, que están haciendo ???? #HartaDeUstedes",2022-05-15 23:40:33,es,,0.0,0.0,@Edenor,Ave Fenix 💙🐱,#SalvemosLasDosVidas,85847.0,45202.0,1168.0,1062.0,3.0,False,,,@sima3_ave
No,@Edenor 3ra vez  q se corta la luz en @MunicipioMoron,2022-05-15 23:39:29,es,,0.0,0.0,@Edenor,Aly Gonzalez,,2527.0,11939.0,189.0,72.0,0.0,False,,,@Mariaaliciagon
No,Edenor: Gracias por los datos aportados. Conforme a lo indicado generamos el reclamo nro. R-2022-05-41669 que ya ha sido remitido al área correspondiente para su resolución. Estimamos que lo antes posible lo estaremos solucionando. Podés visualizar el mismo desde nuestra app 👇,2022-05-15 23:32:47,es,,0.0,0.0,,Aidil . Por un país libre Soy del 41% Orgullosa 💚,"💚💚💚 Odio los gobiernos populistas.
Odio la mentira, la traición, el oportunismo, la falta de códigos, de valores y de compromiso. 

Soy frontal. Directa.",47860.0,60766.0,744.0,582.0,1.0,False,,,@crepiallupo
No,"@fvallejoss @DevastadorK @RusaArg @LibertadDoctora Ella se siente fuerte y única en el mundo 🎶no habrá ninguna igual  , gracias a la maquinaria de guerra  de América tv y a la pauta encubierta de edenor ....",2022-05-15 23:25:11,es,,0.0,0.0,@fvallejoss,donabrahan1,RADICAL FRUSTRADO DE TANTOS FRACASOS NO PERONISTA CRISTINISTA A MUERTE DÉCADA GANADA,122945.0,54360.0,4195.0,4070.0,9.0,False,,,@donabrahan1
No,Que pasa @edenor hoy todo el día en tigre van a terminar quemando todo equipo eléctrico,2022-05-15 23:20:49,es,,0.0,0.0,,alejandro diaz,,1507.0,1947.0,587.0,46.0,0.0,False,,,@alediaz71
No,@Mariposasazul72 @Edenor En José León Suárez??,2022-05-15 23:20:48,es,,0.0,0.0,@Mariposasazul72,Andrè 🎹🎬📚🇺🇦,"My world: movies,books & music.Slytherin 🐍☇
Middle Earth,Harry Potter,Star Wars,Marvel,Jurassic Park/World,Pirates Of The Caribbean,Stephen King➡",3991.0,8951.0,127.0,23.0,0.0,False,,,@CineMovies1
No,"¿Alguien sabe cómo moño hay q ingresar el código de pago de Edenor a Pagomiscuentas? Lo de los dos ceros adelante ya lo sé. Pero ni c ellos ni sin ellos, ni c espacios ni sin espacios. Siempre me da identificación incorrecta.",2022-05-15 23:18:00,es,,2.0,2.0,,La seño Flavia,"Dando pelea. Del 90%. 🐶🐱🐰. Vengo acá a divertirme.
Ahora soy conurba del tercer cordón. ¡Quién lo hubiera dicho!",45973.0,446292.0,2682.0,1988.0,3.0,False,,,@criollaport
No,"@Edenor 
W. Morris, Del Viso, Pilar. https://t.co/WGHwZk7Srl.
180watts en lugar de los 220 que deberían estar brindando.
Se nos queman los artefactos: quién se hace cargo??",2022-05-15 23:17:50,es,,0.0,0.0,@Edenor,Aidil . Por un país libre Soy del 41% Orgullosa 💚,"💚💚💚 Odio los gobiernos populistas.
Odio la mentira, la traición, el oportunismo, la falta de códigos, de valores y de compromiso. 

Soy frontal. Directa.",47860.0,60766.0,744.0,582.0,1.0,False,,,@crepiallupo
No,@Edenor Acá esperando luego de 8 horas sin luz...,2022-05-15 23:08:33,es,,0.0,0.0,@Edenor,Andrè 🎹🎬📚🇺🇦,"My world: movies,books & music.Slytherin 🐍☇
Middle Earth,Harry Potter,Star Wars,Marvel,Jurassic Park/World,Pirates Of The Caribbean,Stephen King➡",3991.0,8951.0,127.0,23.0,0.0,False,,,@CineMovies1
No,"A las 19:55, se registran 842 usuarios de EDESUR (0.03% del total) y 1.231 usuarios de EDENOR (0.04% del total) sin suministro eléctrico.",2022-05-15 23:02:04,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,Se me corto la luz edenor lpm,2022-05-15 23:00:51,es,,0.0,0.0,,Cel,"La vida es mejor sobre ruedas

Insta: @Celina_Denisse",5494.0,10629.0,334.0,245.0,3.0,False,,,@Celina_Denisse
No,"@Edenor @Mariposasazul72 Sin luz desde la mañana, y próximamente sin celu, @Edenor déjate de joder!!!!",2022-05-15 22:59:40,es,,0.0,0.0,@Edenor,Andre,"Soy una pluma de las alas de @davidbbisbal. Excusas para ser feliz, mi familia, mis amigos, la música, una charla sobre lo que sea... 
Creo en el amor.",7155.0,4926.0,296.0,317.0,3.0,False,,,@AndreaArgent
No,"@Edenor la puta madre metió 3 Microcortes antes de cortar definitivo, después de te quema todo y no te lo paga nadie",2022-05-15 22:54:13,es,,0.0,0.0,@Edenor,Cami ☀️,Loca Buena,13952.0,2997.0,231.0,231.0,1.0,False,,,@camiletaal
No,"@Edenor Explotó transformador. Sin luz desde esta mañana. La cuadrilla vino,se fue,volvió a venir y se volvió a ir ☹️ Seguimos sin luz.",2022-05-15 22:53:28,es,,0.0,0.0,@Edenor,Carina,Hello!,82.0,84.0,64.0,0.0,0.0,False,,,@Mariposasazul72
No,Si no es telecentro haciendo que el internet ande para el orto es edenor cortando la luz 80 veces por día,2022-05-15 22:27:12,es,,0.0,0.0,,Ale 🍀🥕 (L),"아이즈원 || 𝕾𝖎 𝖕𝖚𝖉𝖎𝖊𝖗𝖆 𝖔𝖉𝖎𝖆𝖗𝖙𝖊, 𝖑𝖔 𝖍𝖆𝖗𝖎𝖆 (𝔙𝔞𝔪𝔭𝔦𝔯𝔢)",38641.0,50261.0,520.0,456.0,11.0,False,,,@spaceshipland
No,@Edenor cuando terminan con los trabajos? Se suponía que el corte programado era hasta las 17.30 y seguimos son luz.,2022-05-15 22:25:43,es,,0.0,0.0,@Edenor,maria jose barbon,,49.0,17.0,24.0,2.0,0.0,False,,,@majoba123456789
No,"@Edenor Ya es re de noche, fíjate si no necesitan alguien que les sostenga la linterna #SieteHorasSinLuz #Edenor",2022-05-15 22:23:48,es,,0.0,0.0,@Edenor,Andrè 🎹🎬📚🇺🇦,"My world: movies,books & music.Slytherin 🐍☇
Middle Earth,Harry Potter,Star Wars,Marvel,Jurassic Park/World,Pirates Of The Caribbean,Stephen King➡",3991.0,8951.0,127.0,23.0,0.0,False,,,@CineMovies1
No,@Edenor  te quedan 40 minutos...,2022-05-15 22:19:29,es,,1.0,0.0,@Edenor,Andrè 🎹🎬📚🇺🇦,"My world: movies,books & music.Slytherin 🐍☇
Middle Earth,Harry Potter,Star Wars,Marvel,Jurassic Park/World,Pirates Of The Caribbean,Stephen King➡",3991.0,8951.0,127.0,23.0,0.0,False,,,@CineMovies1
No,"@Edenor otra vez ya es el colmo. Agustín Ferrari, Merlo, zona oeste del GBA, la 4ta vez de este día que nos dejan sin suministro LPM.
Son de lo peor.",2022-05-15 22:16:24,es,,0.0,0.0,@Edenor,Mauro RomanOk,"Tarotista, Reiki Master Usui/Karuna, Numerólogo, Master Registros Akáshicos, Sanación Maya y con PénduloHebreo, Cdor Familiar. BioDecodificador  Humano Puente.",12232.0,18016.0,481.0,192.0,1.0,False,,,@FMauroRomano
No,"12 horas sin luz @Edenor , es increible esto, dejense de joder loco.",2022-05-15 22:09:54,es,,1.0,1.0,,Negroo,,6541.0,16873.0,268.0,132.0,1.0,False,,,@FranPoloo
No,"A las 19:00, se registran 5.997 usuarios de EDESUR (0.24% del total) y 627 usuarios de EDENOR (0.02% del total) sin suministro eléctrico.",2022-05-15 22:02:03,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"@PaEnojado @Edenor @ENRE_ARG No por nada cuando se sucitan esos ""cortes energéticos""se dan en el marco de una posible nuevo esquema tarifario....🙄",2022-05-15 22:00:50,es,,0.0,0.0,@PaEnojado,Roberto Hugo Soto.,"Quien se vive solo de loas,se comporta como un hipócrita.",9336.0,608.0,40.0,38.0,2.0,False,,,@Robertostreep
No,Seguimos sin luz desde anoche las 00.20hs en pacheco @Edenor #cortedeluz #tigre #pacheco.,2022-05-15 21:43:18,es,,2.0,0.0,,GyGy,Ni pro ni contra digo lo que me parece según el momento,1819.0,3500.0,134.0,33.0,0.0,False,,,@GYgy_ok
No,"@Edenor Pacheco Sur, sin luz hace 12 horas",2022-05-15 21:41:16,es,,0.0,0.0,@Edenor,Milton,,699.0,4848.0,349.0,116.0,0.0,False,,,@MiltonWarriner
No,@Edenor envié una consulta por mensaje,2022-05-15 21:38:19,es,,0.0,0.0,@Edenor,AgoosC7,,3.0,13.0,10.0,0.0,0.0,False,,,@AgoosC7
No,EDENOR ME DEVOLVES LA LUZ QUE TENGO ENTREGA DIOSSSSSSS,2022-05-15 21:35:48,es,,0.0,0.0,,Campeamiga🌾,"No soy campesina-
Me gusta quejarme de la facultad y de la gente ruidosa que no me deja dormir",3103.0,13043.0,97.0,31.0,1.0,False,,,@campeamiga
No,"@Edenor Estoy sin servicio desde esta tarde, tengo 88 años, y mi factura paga!! Llame por teléfono y recién mañana van a venir. No tienen vergüenza!! Desde ya les aviso voy a hacer la denuncia correspondiente",2022-05-15 21:35:23,es,,0.0,0.0,@Edenor,alejandro villaverde,"contaduría, leyes ,tennis, fabricar cerveza",6.0,2.0,31.0,0.0,0.0,False,,,@alejand37987553
No,"@Edenor dado que tienen caído el sitio, podrán atender un reclamo por esta vía? Gracias! @BAconsumidor",2022-05-15 21:28:07,es,,1.0,0.0,@Edenor,Gabi Karp,,477.0,611.0,125.0,54.0,0.0,False,,,@gabikarp01
No,"@Edenor a qué hora vuelve la luz en Villa lynch, vamos que se me pudre todo en el freezer o van a compensarlo de algún modo? Porque si yo no pago a tiempo corren intereses.",2022-05-15 21:20:29,es,,0.0,0.0,@Edenor,Andre,"Soy una pluma de las alas de @davidbbisbal. Excusas para ser feliz, mi familia, mis amigos, la música, una charla sobre lo que sea... 
Creo en el amor.",7155.0,4926.0,296.0,317.0,3.0,False,,,@AndreaArgent
No,"@GFrondizi América es de Vila Manzano y Massa es socio en Edenor de esta gente, Viviana nunca habla de Massa?",2022-05-15 21:14:05,es,,2.0,0.0,@GFrondizi,Peci51🖐️,"Educación, justicia y libertad, soy partidario del 2° tiempo, un País normal",15632.0,7662.0,1884.0,845.0,0.0,False,,,@peci51
No,@Edenor empresas de mierda y l re concha de tu madre,2022-05-15 21:11:33,es,,0.0,0.0,@Edenor,GustavoCavs,"Aguante el fortin...

Socio: 025312",252.0,410.0,671.0,138.0,0.0,False,,,@GustavoCavs5
No,@Edenor aún sin luz cuando dijeron hasta la 16:30 manga de chorros,2022-05-15 21:05:02,es,,0.0,0.0,@Edenor,GustavoCavs,"Aguante el fortin...

Socio: 025312",252.0,410.0,671.0,138.0,0.0,False,,,@GustavoCavs5
No,"A las 18:00, se registran 4.602 usuarios de EDESUR (0.18% del total) y 847 usuarios de EDENOR (0.03% del total) sin suministro eléctrico.",2022-05-15 21:02:05,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"@Edenor Reverendos HDP, nos avisaron que en Villa Tesei iban a cortar la luz de 9:20 a 16:30. Cortaron a las 8:00 y ahora vuelven a cortar. Y encima desactivaron la app. Delincuentes HDP. Hay que linchar a Daniel Vila y José Luis Manzano. Si me cruzo a la cuadrilla, mato a todos. https://t.co/3hu2azsYaj",2022-05-15 20:45:05,es,,0.0,0.0,@Edenor,Ramiro Oviedo,"Responsable Técnico de Informática en el Instituto de Floricultura de INTA Castelar, guitarrista y cantante... y futbolero apasionado.",632.0,6.0,196.0,25.0,0.0,False,,,@rjo250882
No,"@Edenor @Bustttttt @valentinob1974 hola bianca, nudexnude?",2022-05-15 20:40:46,es,,0.0,0.0,@Edenor,santica,"hola soy s*ntic*nob, solo que me suspendier0n por vez n°1974 😔",359.0,5722.0,170.0,84.0,0.0,False,,,@cantiSAN0B1974
No,"@chipimorgan La única manera es ( por ejemplo) haber pagado en algún momento Edenor y ahí ya te avisa y te cobra cada factura .Pero escaneando es casi imposible, da ese error el 90 por ciento de las veces",2022-05-15 20:25:54,es,,0.0,0.0,@chipimorgan,Hernán RS Murus Sanctus,https://t.co/o4e0ck59wS de los 🐶.NBA y https://t.co/hsRgxscttM me envianDM es Block automático 😊.,66295.0,41766.0,1338.0,765.0,13.0,False,,,@ManchiNegro
No,Edenor la concha de tu madre,2022-05-15 20:08:20,es,,2.0,0.0,,I,,9124.0,20783.0,360.0,529.0,0.0,False,,,@Iaru_pdc
No,"Le dan manija y se viene la ""opereta mediatica"", porque se metio con el corporativismo periodistico? Ninguno de ustedes orina agua mineral. Hablen mejor de sus ""dueños"": Vila y Edenor, manzano, belocopit, Macri y LN+. #EstamosEnAmerica",2022-05-15 20:08:05,es,,0.0,0.0,,Mariano Vieites,.,649.0,83.0,69.0,5.0,0.0,False,,,@MarianoVieites
No,"A las 17:00, se registran 12.374 usuarios de EDESUR (0.49% del total) y 1.549 usuarios de EDENOR (0.05% del total) sin suministro eléctrico.",2022-05-15 20:02:04,es,,1.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,@Edenor vos sabés bien que hoy en Argentina tener algo de comida en la heladera o en el freezer es casi un lujo podría decirse... Vos te vas a hacer cargo de lo que se  empiece a descomponer por la falta de frío???? #Edenor #CincoHorasSinLuz,2022-05-15 19:48:43,es,,1.0,0.0,@Edenor,Andrè 🎹🎬📚🇺🇦,"My world: movies,books & music.Slytherin 🐍☇
Middle Earth,Harry Potter,Star Wars,Marvel,Jurassic Park/World,Pirates Of The Caribbean,Stephen King➡",3991.0,8951.0,127.0,23.0,0.0,False,,,@CineMovies1
No,@Edenor necesitamos saber cuanto tiempo más vamos a estar sin suministro. Espero una pronta respuesta. Gracias,2022-05-15 19:41:13,es,,1.0,0.0,@Edenor,♡ Joana ∞♪,,4063.0,31676.0,1279.0,118.0,0.0,False,,,@JoyGraneros
No,@Edenor un domingo sin luz. No volvió aún. No contestan los MP. Daaa,2022-05-15 19:40:58,es,,0.0,0.0,@Edenor,Actimel ▲,"+ música.
abogada
ley sin orden",15734.0,3167.0,566.0,188.0,0.0,False,,,@melisamedinaa
No,Que vuelva ma luz o me lastimo @Edenor,2022-05-15 19:33:49,es,,1.0,0.0,,SofiAlmagro💚,"👦🏻
🇪🇪",9915.0,8695.0,148.0,205.0,0.0,False,,,@SofiAlmagro__
No,@Perfuparis @Edenor San Martín,2022-05-15 19:18:43,es,,0.0,0.0,@Perfuparis,bustttt y 23 más,"Hincha de Independiente, del Arsenal y del Sevilla. Bielsista. Inventor de la Garnereta. No me tomes en serio.",29691.0,36176.0,2742.0,8588.0,4.0,False,,,@Bustttttt
No,"@Edenor @Perfuparis @Bustttttt Hace 4 horas Edenor que estamos sin luz... Están arreglando o es chamuyo, entendés @Edenor que no es fácil creerte???",2022-05-15 19:12:18,es,,1.0,0.0,@Edenor,Andrè 🎹🎬📚🇺🇦,"My world: movies,books & music.Slytherin 🐍☇
Middle Earth,Harry Potter,Star Wars,Marvel,Jurassic Park/World,Pirates Of The Caribbean,Stephen King➡",3991.0,8951.0,127.0,23.0,0.0,False,,,@CineMovies1
No,"@Bustttttt @Edenor En donde Man, desde las 11 más o menos sin loooz",2022-05-15 19:08:07,es,,1.0,0.0,@Bustttttt,Pais hermoso,Lo que nos toco,52.0,491.0,8.0,0.0,0.0,False,,,@Perfuparis
No,"A las 15:55, se registran 64.204 usuarios de EDESUR (2.53% del total) y 1.243 usuarios de EDENOR (0.04% del total) sin suministro eléctrico.",2022-05-15 19:02:03,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"Es decir que para que exista la obligación de pago de una multa primero tiene que existir una multa, es como ir a la oficina de EDENOR a pagar la factura de la luz si nunca la emitieron ni saben cuánto consumiste.",2022-05-15 18:37:51,es,,89.0,40.0,@BrissioMauro,Mauro Brissio,Magíster en Comunicación (UNLaM)|Consultor político| Especialista en Infodemia y Fake News| ¿Me invitás un cafe?https://t.co/sXa8UfBaIU,1843.0,8853.0,2212.0,23319.0,36.0,False,,,@BrissioMauro
No,"A las 14:55, se registran 3.998 usuarios de EDESUR (0.16% del total) y 1.247 usuarios de EDENOR (0.04% del total) sin suministro eléctrico.",2022-05-15 18:02:04,es,,1.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,Jwwjjw unas ganas q me firme la boleta de movistar y edenor https://t.co/6haIhtnqAh,2022-05-15 17:50:50,es,,1.0,0.0,,luana🍌 🍂 -4,"⌗  Niall Horan, king of my heart! 💭... NHC enthusiast !¡♡
You know it's not the same.",156715.0,98709.0,4564.0,5075.0,115.0,False,,,@eslwt91
No,"Tengo máquina nueva y lo voy a gritar a los 4 vientos que si @Edenor me llega la llega a quemar con sus cortes de luz sin aviso, no sé lo que soy capaz de hacer.",2022-05-15 17:41:57,es,,3.0,0.0,,Canut∆ 🍂 (Mariel),"Tengo 25 años, soy de slytherin, acuariana, pansexual.
Aprendí a jugar d&d y ahora soy una vizioza.
Estudio periodismo y por eso siempre estoy indignada.",77461.0,102521.0,850.0,790.0,7.0,False,,,@UnaTazaDeeTe
No,"A las 13:55, se registran 4.483 usuarios de EDESUR (0.18% del total) y 1.948 usuarios de EDENOR (0.06% del total) sin suministro eléctrico.",2022-05-15 17:02:05,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"""Sí, bueno, ¿Quién tiene hambre?""

(Solo para entendidos) 
#Edenor https://t.co/WLA0LQqCAU",2022-05-15 16:16:31,es,,0.0,0.0,,Andrè 🎹🎬📚🇺🇦,"My world: movies,books & music.Slytherin 🐍☇
Middle Earth,Harry Potter,Star Wars,Marvel,Jurassic Park/World,Pirates Of The Caribbean,Stephen King➡",3991.0,8951.0,127.0,23.0,0.0,False,,,@CineMovies1
No,@Edenor Hola... también soy de hurlingham... quisiera saber cuándo vuelve la energía?,2022-05-15 16:12:44,es,,1.0,0.0,@Edenor,Tu CaR,,979.0,2182.0,69.0,15.0,0.0,False,,,@5TAC5
No,"La heladera NO funciona con 180 voltios @Edenor... Cómo hacemos? A este problema me lo descuentan en la próxima factura? Así no va la cosa.. el estado debería sacarles la concesión. 😠😡
#QuieroLos220VPorQueLosPago 
@ENRE_ARG https://t.co/ABeLY6agnQ",2022-05-15 16:06:49,es,,4.0,0.0,,Papá enojado,"¿Alguna vez sientes como si unas pocas personas tuvieran todo el poder?
Si se trata de un gobierno que se ejecuta de esta manera, se trata de una oligarquía.",10306.0,9632.0,2668.0,2382.0,0.0,False,,,@PaEnojado
